taxonomy_id,source_phase,source_artifact,local_field,local_term,local_term_count,proposed_high_level_class,normalization_status,semantic_compatibility,information_preserved,information_lost_or_caveat
RT-0227,5,data/processed/networks/freight_dependency_edges.csv,dependency_type,marine_gateway_dependency,1,operational dependency,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Functional dependency/interface; direction is not automatically causation or risk.
RT-0228,5,data/processed/networks/freight_dependency_edges.csv,dependency_type,rail_dependency,3,operational dependency,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Functional dependency/interface; direction is not automatically causation or risk.
RT-0229,6,data/processed/networks/ecology_dependency_edges.csv,dependency_type,connectivity_dependency,2,operational dependency,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Functional dependency/interface; direction is not automatically causation or risk.
RT-0230,6,data/processed/networks/ecology_dependency_edges.csv,dependency_type,food_web_dependency,1,material flow,inventory_only_14A,candidate-compatible,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Material/logistics relation; route or quantity is not implied.
RT-0231,6,data/processed/networks/ecology_dependency_edges.csv,dependency_type,habitat_dependency,3,ecological relationship,inventory_only_14A,candidate-compatible,"Local term, field, artifact, and count remain visible; no local value is rewritten.","Ecological or habitat interface; not abundance, disease, or health risk."
RT-0232,6,data/processed/networks/ecology_dependency_edges.csv,dependency_type,hydrologic_dependency,2,physical flow,inventory_only_14A,candidate-compatible,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Physical or hydrologic relation; geometry and quantity remain native to the source.
RT-0233,6,data/processed/networks/ecology_dependency_edges.csv,dependency_type,landscape_dependency,3,ecological relationship,inventory_only_14A,candidate-compatible,"Local term, field, artifact, and count remain visible; no local value is rewritten.","Ecological or habitat interface; not abundance, disease, or health risk."
RT-0234,6,data/processed/networks/ecology_dependency_edges.csv,dependency_type,migration_dependency,2,ecological relationship,inventory_only_14A,candidate-compatible,"Local term, field, artifact, and count remain visible; no local value is rewritten.","Ecological or habitat interface; not abundance, disease, or health risk."
RT-0235,6,data/processed/networks/ecology_dependency_edges.csv,dependency_type,nutrient_condition_dependency,1,operational dependency,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Functional dependency/interface; direction is not automatically causation or risk.
RT-0236,6,data/processed/networks/ecology_dependency_edges.csv,dependency_type,protected_area_dependency,1,operational dependency,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Functional dependency/interface; direction is not automatically causation or risk.
RT-0237,6,data/processed/networks/ecology_dependency_edges.csv,dependency_type,restoration_dependency,1,operational dependency,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Functional dependency/interface; direction is not automatically causation or risk.
RT-0238,6,data/processed/networks/ecology_dependency_edges.csv,dependency_type,riparian_dependency,1,operational dependency,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Functional dependency/interface; direction is not automatically causation or risk.
RT-0239,6,data/processed/networks/ecology_dependency_edges.csv,dependency_type,wetland_dependency,1,ecological relationship,inventory_only_14A,candidate-compatible,"Local term, field, artifact, and count remain visible; no local value is rewritten.","Ecological or habitat interface; not abundance, disease, or health risk."
RT-0240,6,data/processed/networks/ecology_system_edges.csv,relationship_type,ecological_condition_interface,2,ecological relationship,inventory_only_14A,candidate-compatible,"Local term, field, artifact, and count remain visible; no local value is rewritten.","Ecological or habitat interface; not abundance, disease, or health risk."
RT-0241,6,data/processed/networks/ecology_system_edges.csv,relationship_type,fragmented_by,1,unclassified candidate,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",No 14A normalization asserted; retain the local term for Phase 14B review.
RT-0242,6,data/processed/networks/ecology_system_edges.csv,relationship_type,habitat_connected,4,ecological relationship,inventory_only_14A,candidate-compatible,"Local term, field, artifact, and count remain visible; no local value is rewritten.","Ecological or habitat interface; not abundance, disease, or health risk."
RT-0243,6,data/processed/networks/ecology_system_edges.csv,relationship_type,hydrologically_connected,2,physical flow,inventory_only_14A,candidate-compatible,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Physical or hydrologic relation; geometry and quantity remain native to the source.
RT-0244,6,data/processed/networks/ecology_system_edges.csv,relationship_type,migration_link,4,ecological relationship,inventory_only_14A,candidate-compatible,"Local term, field, artifact, and count remain visible; no local value is rewritten.","Ecological or habitat interface; not abundance, disease, or health risk."
RT-0245,6,data/processed/networks/ecology_system_edges.csv,relationship_type,nutrient_condition_interface,1,operational dependency,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Functional dependency/interface; direction is not automatically causation or risk.
RT-0246,6,data/processed/networks/ecology_system_edges.csv,relationship_type,riparian_connection,1,unclassified candidate,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",No 14A normalization asserted; retain the local term for Phase 14B review.
RT-0247,6,data/processed/networks/ecology_system_edges.csv,relationship_type,spawning_connection,1,unclassified candidate,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",No 14A normalization asserted; retain the local term for Phase 14B review.
RT-0248,6,data/processed/networks/ecology_system_edges.csv,relationship_type,terrestrial_interface,1,operational dependency,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Functional dependency/interface; direction is not automatically causation or risk.
RT-0249,6,data/processed/networks/ecology_system_edges.csv,relationship_type,wetland_interface,3,ecological relationship,inventory_only_14A,candidate-compatible,"Local term, field, artifact, and count remain visible; no local value is rewritten.","Ecological or habitat interface; not abundance, disease, or health risk."
RT-0250,6,data/processed/networks/vector_ecology_edges.csv,relationship_type,classifies_county_status,1,unclassified candidate,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",No 14A normalization asserted; retain the local term for Phase 14B review.
RT-0251,6,data/processed/networks/vector_ecology_edges.csv,relationship_type,generalized_habitat_interface,1,ecological relationship,inventory_only_14A,candidate-compatible,"Local term, field, artifact, and count remain visible; no local value is rewritten.","Ecological or habitat interface; not abundance, disease, or health risk."
RT-0252,6,data/processed/networks/vector_ecology_edges.csv,relationship_type,habitat_opportunity,1,ecological relationship,inventory_only_14A,candidate-compatible,"Local term, field, artifact, and count remain visible; no local value is rewritten.","Ecological or habitat interface; not abundance, disease, or health risk."
RT-0253,6,data/processed/networks/vector_ecology_edges.csv,relationship_type,host_association,2,ecological relationship,inventory_only_14A,candidate-compatible,"Local term, field, artifact, and count remain visible; no local value is rewritten.","Ecological or habitat interface; not abundance, disease, or health risk."
RT-0254,6,data/processed/networks/vector_ecology_edges.csv,relationship_type,host_seeking_interface,1,ecological relationship,inventory_only_14A,candidate-compatible,"Local term, field, artifact, and count remain visible; no local value is rewritten.","Ecological or habitat interface; not abundance, disease, or health risk."
RT-0255,6,data/processed/networks/vector_ecology_edges.csv,relationship_type,hydrologic_context,1,physical flow,inventory_only_14A,candidate-compatible,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Physical or hydrologic relation; geometry and quantity remain native to the source.
RT-0256,6,data/processed/networks/vector_ecology_edges.csv,relationship_type,keeps_pathogen_streams_separate,1,unclassified candidate,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",No 14A normalization asserted; retain the local term for Phase 14B review.
RT-0257,6,data/processed/networks/vector_ecology_edges.csv,relationship_type,lifecycle_context,1,unclassified candidate,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",No 14A normalization asserted; retain the local term for Phase 14B review.
RT-0258,6,data/processed/networks/vector_ecology_edges.csv,relationship_type,pathogen_context,1,unclassified candidate,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",No 14A normalization asserted; retain the local term for Phase 14B review.
RT-0259,6,data/processed/networks/vector_ecology_edges.csv,relationship_type,seasonal_activity,2,unclassified candidate,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",No 14A normalization asserted; retain the local term for Phase 14B review.
RT-0260,6,data/processed/networks/vector_ecology_edges.csv,relationship_type,seasonal_development,2,unclassified candidate,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",No 14A normalization asserted; retain the local term for Phase 14B review.
RT-0261,6,data/processed/networks/vector_ecology_edges.csv,relationship_type,seasonal_program_timing,1,unclassified candidate,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",No 14A normalization asserted; retain the local term for Phase 14B review.
RT-0262,6,data/processed/networks/vector_ecology_edges.csv,relationship_type,surveillance_target_context,1,information / observation,inventory_only_14A,candidate-compatible,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Observation or detection relation; not a physical or causal edge.
RT-0263,6,data/processed/networks/vector_ecology_edges.csv,relationship_type,tests_pathogens_in_ticks,1,unclassified candidate,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",No 14A normalization asserted; retain the local term for Phase 14B review.
RT-0264,6,data/processed/networks/vector_ecology_edges.csv,relationship_type,tests_vector_pools,3,ecological relationship,inventory_only_14A,candidate-compatible,"Local term, field, artifact, and count remain visible; no local value is rewritten.","Ecological or habitat interface; not abundance, disease, or health risk."
RT-0265,6,data/processed/networks/vector_ecology_edges.csv,relationship_type,uses_habitat,6,ecological relationship,inventory_only_14A,candidate-compatible,"Local term, field, artifact, and count remain visible; no local value is rewritten.","Ecological or habitat interface; not abundance, disease, or health risk."
RT-0266,6,data/processed/scenarios/ecology_edges_scenario.csv,relationship_type,qualitative_interface,30,scenario influence,inventory_only_14A,semantically distinct,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Scenario term; never merge with a factual relationship or treat as a forecast.
RT-0267,6,data/processed/scenarios/vector_ecology_dependency_states_scenario.csv,relationship_type,case_transmission_boundary,6,scenario influence,inventory_only_14A,semantically distinct,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Scenario term; never merge with a factual relationship or treat as a forecast.
RT-0268,6,data/processed/scenarios/vector_ecology_dependency_states_scenario.csv,relationship_type,container_habitat,12,scenario influence,inventory_only_14A,semantically distinct,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Scenario term; never merge with a factual relationship or treat as a forecast.
RT-0269,6,data/processed/scenarios/vector_ecology_dependency_states_scenario.csv,relationship_type,detection_interface,12,scenario influence,inventory_only_14A,semantically distinct,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Scenario term; never merge with a factual relationship or treat as a forecast.
RT-0270,6,data/processed/scenarios/vector_ecology_dependency_states_scenario.csv,relationship_type,effort_detection_boundary,6,scenario influence,inventory_only_14A,semantically distinct,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Scenario term; never merge with a factual relationship or treat as a forecast.
RT-0271,6,data/processed/scenarios/vector_ecology_dependency_states_scenario.csv,relationship_type,environmental_driver,12,scenario influence,inventory_only_14A,semantically distinct,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Scenario term; never merge with a factual relationship or treat as a forecast.
RT-0272,6,data/processed/scenarios/vector_ecology_dependency_states_scenario.csv,relationship_type,habitat_association,6,scenario influence,inventory_only_14A,semantically distinct,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Scenario term; never merge with a factual relationship or treat as a forecast.
RT-0273,6,data/processed/scenarios/vector_ecology_dependency_states_scenario.csv,relationship_type,habitat_interface,12,scenario influence,inventory_only_14A,semantically distinct,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Scenario term; never merge with a factual relationship or treat as a forecast.
RT-0274,6,data/processed/scenarios/vector_ecology_dependency_states_scenario.csv,relationship_type,habitat_opportunity,6,scenario influence,inventory_only_14A,semantically distinct,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Scenario term; never merge with a factual relationship or treat as a forecast.
RT-0275,6,data/processed/scenarios/vector_ecology_dependency_states_scenario.csv,relationship_type,health_boundary,6,scenario influence,inventory_only_14A,semantically distinct,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Scenario term; never merge with a factual relationship or treat as a forecast.
RT-0276,6,data/processed/scenarios/vector_ecology_dependency_states_scenario.csv,relationship_type,hold_preservation,6,scenario influence,inventory_only_14A,semantically distinct,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Scenario term; never merge with a factual relationship or treat as a forecast.
RT-0277,6,data/processed/scenarios/vector_ecology_dependency_states_scenario.csv,relationship_type,host_association,12,scenario influence,inventory_only_14A,semantically distinct,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Scenario term; never merge with a factual relationship or treat as a forecast.
RT-0278,6,data/processed/scenarios/vector_ecology_dependency_states_scenario.csv,relationship_type,information_to_decision,6,scenario influence,inventory_only_14A,semantically distinct,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Scenario term; never merge with a factual relationship or treat as a forecast.
RT-0279,6,data/processed/scenarios/vector_ecology_dependency_states_scenario.csv,relationship_type,monitoring_control_boundary,6,scenario influence,inventory_only_14A,semantically distinct,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Scenario term; never merge with a factual relationship or treat as a forecast.
RT-0280,6,data/processed/scenarios/vector_ecology_dependency_states_scenario.csv,relationship_type,observation_interface,6,scenario influence,inventory_only_14A,semantically distinct,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Scenario term; never merge with a factual relationship or treat as a forecast.
RT-0281,6,data/processed/scenarios/vector_ecology_dependency_states_scenario.csv,relationship_type,potential_interface,12,scenario influence,inventory_only_14A,semantically distinct,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Scenario term; never merge with a factual relationship or treat as a forecast.
RT-0282,6,data/processed/scenarios/vector_ecology_dependency_states_scenario.csv,relationship_type,questing_habitat,6,scenario influence,inventory_only_14A,semantically distinct,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Scenario term; never merge with a factual relationship or treat as a forecast.
RT-0283,6,data/processed/scenarios/vector_ecology_dependency_states_scenario.csv,relationship_type,scale_boundary,6,scenario influence,inventory_only_14A,semantically distinct,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Scenario term; never merge with a factual relationship or treat as a forecast.
RT-0284,6,data/processed/scenarios/vector_ecology_dependency_states_scenario.csv,relationship_type,seasonal_development,18,scenario influence,inventory_only_14A,semantically distinct,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Scenario term; never merge with a factual relationship or treat as a forecast.
RT-0285,6,data/processed/scenarios/vector_ecology_dependency_states_scenario.csv,relationship_type,separation_rule,6,scenario influence,inventory_only_14A,semantically distinct,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Scenario term; never merge with a factual relationship or treat as a forecast.
RT-0286,6,data/processed/scenarios/vector_ecology_dependency_states_scenario.csv,relationship_type,woodland_habitat,6,scenario influence,inventory_only_14A,semantically distinct,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Scenario term; never merge with a factual relationship or treat as a forecast.
RT-0287,7,data/processed/networks/exposure_dependency_edges.csv,dependency_type,advisory_dependency,2,governance / authority,inventory_only_14A,semantically distinct,"Local term, field, artifact, and count remain visible; no local value is rewritten.","Role, mandate, or coordination relation; monitoring or funding is not automatically control."
RT-0288,7,data/processed/networks/exposure_dependency_edges.csv,dependency_type,environmental_condition_dependency,5,operational dependency,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Functional dependency/interface; direction is not automatically causation or risk.
RT-0289,7,data/processed/networks/exposure_dependency_edges.csv,dependency_type,information_dependency,1,operational dependency,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Functional dependency/interface; direction is not automatically causation or risk.
RT-0290,7,data/processed/networks/exposure_dependency_edges.csv,dependency_type,monitoring_dependency,2,information / observation,inventory_only_14A,candidate-compatible,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Observation or detection relation; not a physical or causal edge.
RT-0291,7,data/processed/networks/exposure_dependency_edges.csv,dependency_type,receptor_assumption,5,exposure pathway,inventory_only_14A,semantically distinct,"Local term, field, artifact, and count remain visible; no local value is rewritten.","Exposure or contact interface; not dose, illness, or risk."
RT-0292,7,data/processed/networks/exposure_dependency_edges.csv,dependency_type,remediation_dependency,1,operational dependency,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Functional dependency/interface; direction is not automatically causation or risk.
RT-0293,7,data/processed/networks/exposure_dependency_edges.csv,dependency_type,spatial_dependency,1,operational dependency,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Functional dependency/interface; direction is not automatically causation or risk.
RT-0294,7,data/processed/networks/exposure_dependency_edges.csv,dependency_type,temporal_dependency,2,operational dependency,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Functional dependency/interface; direction is not automatically causation or risk.
RT-0295,7,data/processed/networks/exposure_dependency_edges.csv,dependency_type,treatment_dependency,1,operational dependency,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Functional dependency/interface; direction is not automatically causation or risk.
RT-0296,7,data/processed/networks/exposure_pathway_edges.csv,relationship_type,advisory_for,3,governance / authority,inventory_only_14A,semantically distinct,"Local term, field, artifact, and count remain visible; no local value is rewritten.","Role, mandate, or coordination relation; monitoring or funding is not automatically control."
RT-0297,7,data/processed/networks/exposure_pathway_edges.csv,relationship_type,control_reduces_pathway,1,exposure pathway,inventory_only_14A,semantically distinct,"Local term, field, artifact, and count remain visible; no local value is rewritten.","Exposure or contact interface; not dose, illness, or risk."
RT-0298,7,data/processed/networks/exposure_pathway_edges.csv,relationship_type,information_supports_control,2,operational dependency,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Functional dependency/interface; direction is not automatically causation or risk.
RT-0299,7,data/processed/networks/exposure_pathway_edges.csv,relationship_type,monitored_by,5,information / observation,inventory_only_14A,candidate-compatible,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Observation or detection relation; not a physical or causal edge.
RT-0300,7,data/processed/networks/exposure_pathway_edges.csv,relationship_type,potential_exposure_pathway,3,exposure pathway,inventory_only_14A,semantically distinct,"Local term, field, artifact, and count remain visible; no local value is rewritten.","Exposure or contact interface; not dose, illness, or risk."
RT-0301,7,data/processed/networks/exposure_pathway_edges.csv,relationship_type,present_in,1,unclassified candidate,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",No 14A normalization asserted; retain the local term for Phase 14B review.
RT-0302,7,data/processed/networks/exposure_pathway_edges.csv,relationship_type,receptor_context,3,exposure pathway,inventory_only_14A,semantically distinct,"Local term, field, artifact, and count remain visible; no local value is rewritten.","Exposure or contact interface; not dose, illness, or risk."
RT-0303,7,data/processed/networks/exposure_pathway_edges.csv,relationship_type,regulated_by,1,governance / authority,inventory_only_14A,semantically distinct,"Local term, field, artifact, and count remain visible; no local value is rewritten.","Role, mandate, or coordination relation; monitoring or funding is not automatically control."
RT-0304,7,data/processed/networks/exposure_pathway_edges.csv,relationship_type,treated_by,1,unclassified candidate,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",No 14A normalization asserted; retain the local term for Phase 14B review.
RT-0305,8,data/processed/networks/biogeochemical_dependency_edges.csv,dependency_type,agricultural_control,1,operational dependency,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Functional dependency/interface; direction is not automatically causation or risk.
RT-0306,8,data/processed/networks/biogeochemical_dependency_edges.csv,dependency_type,ecological_response_interface,1,ecological relationship,inventory_only_14A,candidate-compatible,"Local term, field, artifact, and count remain visible; no local value is rewritten.","Ecological or habitat interface; not abundance, disease, or health risk."
RT-0307,8,data/processed/networks/biogeochemical_dependency_edges.csv,dependency_type,hydrologic_transport,1,material flow,inventory_only_14A,candidate-compatible,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Material/logistics relation; route or quantity is not implied.
RT-0308,8,data/processed/networks/biogeochemical_dependency_edges.csv,dependency_type,lake_exchange,1,physical flow,inventory_only_14A,candidate-compatible,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Physical or hydrologic relation; geometry and quantity remain native to the source.
RT-0309,8,data/processed/networks/biogeochemical_dependency_edges.csv,dependency_type,landscape_mobilization,1,ecological relationship,inventory_only_14A,candidate-compatible,"Local term, field, artifact, and count remain visible; no local value is rewritten.","Ecological or habitat interface; not abundance, disease, or health risk."
RT-0310,8,data/processed/networks/biogeochemical_dependency_edges.csv,dependency_type,monitoring_coverage,2,information / observation,inventory_only_14A,candidate-compatible,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Observation or detection relation; not a physical or causal edge.
RT-0311,8,data/processed/networks/biogeochemical_dependency_edges.csv,dependency_type,particulate_delivery,1,material flow,inventory_only_14A,candidate-compatible,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Material/logistics relation; route or quantity is not implied.
RT-0312,8,data/processed/networks/biogeochemical_dependency_edges.csv,dependency_type,point_source_control,1,operational dependency,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Functional dependency/interface; direction is not automatically causation or risk.
RT-0313,8,data/processed/networks/biogeochemical_dependency_edges.csv,dependency_type,receiving_delivery,1,material flow,inventory_only_14A,candidate-compatible,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Material/logistics relation; route or quantity is not implied.
RT-0314,8,data/processed/networks/biogeochemical_dependency_edges.csv,dependency_type,recovery_interface,1,operational dependency,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Functional dependency/interface; direction is not automatically causation or risk.
RT-0315,8,data/processed/networks/biogeochemical_dependency_edges.csv,dependency_type,restoration_control,1,operational dependency,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Functional dependency/interface; direction is not automatically causation or risk.
RT-0316,8,data/processed/networks/biogeochemical_dependency_edges.csv,dependency_type,riparian_transformation,1,unclassified candidate,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",No 14A normalization asserted; retain the local term for Phase 14B review.
RT-0317,8,data/processed/networks/biogeochemical_dependency_edges.csv,dependency_type,river_delivery,1,material flow,inventory_only_14A,candidate-compatible,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Material/logistics relation; route or quantity is not implied.
RT-0318,8,data/processed/networks/biogeochemical_dependency_edges.csv,dependency_type,seasonal_event_transport,1,material flow,inventory_only_14A,candidate-compatible,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Material/logistics relation; route or quantity is not implied.
RT-0319,8,data/processed/networks/biogeochemical_dependency_edges.csv,dependency_type,soil_carbon_partitioning,1,unclassified candidate,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",No 14A normalization asserted; retain the local term for Phase 14B review.
RT-0320,8,data/processed/networks/biogeochemical_dependency_edges.csv,dependency_type,source-to-mobilization,1,unclassified candidate,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",No 14A normalization asserted; retain the local term for Phase 14B review.
RT-0321,8,data/processed/networks/biogeochemical_dependency_edges.csv,dependency_type,station_representativeness,1,unclassified candidate,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",No 14A normalization asserted; retain the local term for Phase 14B review.
RT-0322,8,data/processed/networks/biogeochemical_dependency_edges.csv,dependency_type,urban_runoff,1,physical flow,inventory_only_14A,candidate-compatible,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Physical or hydrologic relation; geometry and quantity remain native to the source.
RT-0323,8,data/processed/networks/biogeochemical_dependency_edges.csv,dependency_type,wastewater_control,1,operational dependency,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Functional dependency/interface; direction is not automatically causation or risk.
RT-0324,8,data/processed/networks/biogeochemical_dependency_edges.csv,dependency_type,wetland_connectivity,1,ecological relationship,inventory_only_14A,candidate-compatible,"Local term, field, artifact, and count remain visible; no local value is rewritten.","Ecological or habitat interface; not abundance, disease, or health risk."
RT-0325,8,data/processed/networks/biogeochemical_dependency_edges.csv,dependency_type,wetland_retention,1,ecological relationship,inventory_only_14A,candidate-compatible,"Local term, field, artifact, and count remain visible; no local value is rewritten.","Ecological or habitat interface; not abundance, disease, or health risk."
RT-0326,8,data/processed/networks/biogeochemical_flux_edges.csv,relationship_type,delivered_to,3,unclassified candidate,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",No 14A normalization asserted; retain the local term for Phase 14B review.
RT-0327,8,data/processed/networks/biogeochemical_flux_edges.csv,relationship_type,discharged_to,1,unclassified candidate,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",No 14A normalization asserted; retain the local term for Phase 14B review.
RT-0328,8,data/processed/networks/biogeochemical_flux_edges.csv,relationship_type,ecological_interface,2,ecological relationship,inventory_only_14A,candidate-compatible,"Local term, field, artifact, and count remain visible; no local value is rewritten.","Ecological or habitat interface; not abundance, disease, or health risk."
RT-0329,8,data/processed/networks/biogeochemical_flux_edges.csv,relationship_type,managed_by,3,unclassified candidate,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",No 14A normalization asserted; retain the local term for Phase 14B review.
RT-0330,8,data/processed/networks/biogeochemical_flux_edges.csv,relationship_type,mobilized_by,2,unclassified candidate,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",No 14A normalization asserted; retain the local term for Phase 14B review.
RT-0331,8,data/processed/networks/biogeochemical_flux_edges.csv,relationship_type,mobilized_from,1,unclassified candidate,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",No 14A normalization asserted; retain the local term for Phase 14B review.
RT-0332,8,data/processed/networks/biogeochemical_flux_edges.csv,relationship_type,monitored_by,4,information / observation,inventory_only_14A,candidate-compatible,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Observation or detection relation; not a physical or causal edge.
RT-0333,8,data/processed/networks/biogeochemical_flux_edges.csv,relationship_type,retained_or_transformed_by,2,unclassified candidate,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",No 14A normalization asserted; retain the local term for Phase 14B review.
RT-0334,8,data/processed/networks/biogeochemical_flux_edges.csv,relationship_type,transformed_by,1,unclassified candidate,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",No 14A normalization asserted; retain the local term for Phase 14B review.
RT-0335,8,data/processed/networks/biogeochemical_flux_edges.csv,relationship_type,transported_by,5,material flow,inventory_only_14A,candidate-compatible,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Material/logistics relation; route or quantity is not implied.
RT-0336,9,data/processed/analysis/climate_hazard_dependency_register.csv,dependency_type,agricultural_dependency,1,operational dependency,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Functional dependency/interface; direction is not automatically causation or risk.
RT-0337,9,data/processed/analysis/climate_hazard_dependency_register.csv,dependency_type,coastal_dependency,2,operational dependency,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Functional dependency/interface; direction is not automatically causation or risk.
RT-0338,9,data/processed/analysis/climate_hazard_dependency_register.csv,dependency_type,ecological_dependency,1,ecological relationship,inventory_only_14A,candidate-compatible,"Local term, field, artifact, and count remain visible; no local value is rewritten.","Ecological or habitat interface; not abundance, disease, or health risk."
RT-0339,9,data/processed/analysis/climate_hazard_dependency_register.csv,dependency_type,energy_dependency,1,operational dependency,inventory_only_14A,ambiguous,"Local term, field, artifact, and count remain visible; no local value is rewritten.",Functional dependency/interface; direction is not automatically causation or risk.
