routing_id,from_huc12,to_huc12,routing_precedence,routing_basis,physical_geometry,source_authority,source_generation,confidence,qa_status,replacement_ids,replacement_feature_types,unresolved_category,observed_3dhp_downstream_huc12,explanation
WTR-HUC-ROUTE-041000071209,041000071209,041000090201,2,official_3dhp_connector,False,USGS,migrated_nhd,high,REPLACED_AUTHORITATIVE_CONNECTOR,6M0ZA;FCUFM,Waterbody Connector,,,Authoritative 3DHP topology or a forward-directed same-feature crossing uses a non-watercourse connector class.
WTR-HUC-ROUTE-041000080101,041000080101,041000080102,1,physical_3dhp,True,USGS,migrated_nhd,high,REPLACED_PHYSICAL,1HY98,Channel Line,,,Authoritative 3DHP topology or a forward-directed same-feature HUC crossing provides physical geometry.
WTR-HUC-ROUTE-041000080103,041000080103,041000080105,2,official_3dhp_connector,False,USGS,migrated_nhd,high,REPLACED_AUTHORITATIVE_CONNECTOR,3S87P;9ZMZZ;GQUTU,Waterbody Connector,,,Authoritative 3DHP topology or a forward-directed same-feature crossing uses a non-watercourse connector class.
WTR-HUC-ROUTE-041000080104,041000080104,041000080105,3,project_inference,False,project / USGS WBD tohuc,,low,UNRESOLVED,,,ambiguous_huc_outlet,41000080203.0,"Native 3DHP transitions assigned from 041000080104 lead to 041000080203 rather than WBD target 041000080105, and no forward same-feature crossing confirms the WBD pair. Retain it as an abstract routing relationship pending local outlet review."
WTR-HUC-ROUTE-041000080105,041000080105,041000080203,1,physical_3dhp,True,USGS,migrated_nhd,high,REPLACED_PHYSICAL,18A9D;2PIEN;4UYMH;54MRO,Channel Line;Waterbody Connector,,,Authoritative 3DHP topology or a forward-directed same-feature HUC crossing provides physical geometry.
WTR-HUC-ROUTE-041000080201,041000080201,041000080203,2,official_3dhp_connector,False,USGS,migrated_nhd,high,REPLACED_AUTHORITATIVE_CONNECTOR,5EBP4;9URRK,Waterbody Connector,,,Authoritative 3DHP topology or a forward-directed same-feature crossing uses a non-watercourse connector class.
WTR-HUC-ROUTE-041000080202,041000080202,041000080203,2,official_3dhp_connector,False,USGS,migrated_nhd,high,REPLACED_AUTHORITATIVE_CONNECTOR,7TT9I;9ZN17,Channel Line;Waterbody Connector,,,Authoritative 3DHP topology or a forward-directed same-feature crossing uses a non-watercourse connector class.
WTR-HUC-ROUTE-041000090104,041000090104,041000090106,1,physical_nhdplus_hr_existing,True,USGS,migrated_nhd,high,ALREADY_REDUNDANT,9URMM;BLZQV,Channel Line,,,Released NHDPlus HR order >=3 topology already contains this HUC transition.
WTR-HUC-ROUTE-041000090101,041000090101,041000090102,1,physical_3dhp,True,USGS,migrated_nhd,high,REPLACED_PHYSICAL,EB8T7,Channel Line,,,Authoritative 3DHP topology or a forward-directed same-feature HUC crossing provides physical geometry.
WTR-HUC-ROUTE-041000090103,041000090103,041000090104,1,physical_3dhp,True,USGS,migrated_nhd,high,REPLACED_PHYSICAL,B2JXD;GH4MP,Channel Line,,,Authoritative 3DHP topology or a forward-directed same-feature HUC crossing provides physical geometry.
WTR-HUC-ROUTE-041000090105,041000090105,041000090106,1,physical_nhdplus_hr_existing,True,USGS,migrated_nhd,high,ALREADY_REDUNDANT,2FT2U;6VRTX,Channel Line,,,Released NHDPlus HR order >=3 topology already contains this HUC transition.
WTR-HUC-ROUTE-041000080301,041000080301,041000080302,1,physical_3dhp,True,USGS,migrated_nhd,high,REPLACED_PHYSICAL,8MZ0P;8WQ2N;9URQ7,Channel Line,,,Authoritative 3DHP topology or a forward-directed same-feature HUC crossing provides physical geometry.
WTR-HUC-ROUTE-041000080203,041000080203,041000080205,2,official_3dhp_connector,False,USGS,migrated_nhd,high,REPLACED_AUTHORITATIVE_CONNECTOR,1RMHY;9BC27;9ZN17,Waterbody Connector,,,Authoritative 3DHP topology or a forward-directed same-feature crossing uses a non-watercourse connector class.
WTR-HUC-ROUTE-041000080204,041000080204,041000080205,2,official_3dhp_connector,False,USGS,migrated_nhd,high,REPLACED_AUTHORITATIVE_CONNECTOR,70NDU;DD7RQ,Channel Line;Waterbody Connector,,,Authoritative 3DHP topology or a forward-directed same-feature crossing uses a non-watercourse connector class.
WTR-HUC-ROUTE-041000080205,041000080205,041000080304,2,official_3dhp_connector,False,USGS,migrated_nhd,high,REPLACED_AUTHORITATIVE_CONNECTOR,BVOZX;GH4MT,Waterbody Connector,,,Authoritative 3DHP topology or a forward-directed same-feature crossing uses a non-watercourse connector class.
WTR-HUC-ROUTE-041000080302,041000080302,041000080304,2,official_3dhp_connector,False,USGS,migrated_nhd,high,REPLACED_AUTHORITATIVE_CONNECTOR,BVOZX;C5GCO,Waterbody Connector,,,Authoritative 3DHP topology or a forward-directed same-feature crossing uses a non-watercourse connector class.
WTR-HUC-ROUTE-041000080303,041000080303,041000080304,2,official_3dhp_connector,False,USGS,migrated_nhd,high,REPLACED_AUTHORITATIVE_CONNECTOR,4UYMY;FJ339,Waterbody Connector,,,Authoritative 3DHP topology or a forward-directed same-feature crossing uses a non-watercourse connector class.
WTR-HUC-ROUTE-041000080304,041000080304,041000080506,2,official_3dhp_connector,False,USGS,migrated_nhd,high,REPLACED_AUTHORITATIVE_CONNECTOR,38V25;COVOO,Waterbody Connector,,,Authoritative 3DHP topology or a forward-directed same-feature crossing uses a non-watercourse connector class.
WTR-HUC-ROUTE-041000080401,041000080401,041000080402,3,project_inference,False,project / USGS WBD tohuc,,low,UNRESOLVED,,,complex_divergence,41000080404.0,The source HUC contains 2 native divergent flowline records and observed 3DHP transitions lead to 041000080404 rather than WBD target 041000080402. Retain the WBD relationship as abstract pending outlet-scale review.
WTR-HUC-ROUTE-041000080402,041000080402,041000080404,1,physical_3dhp,True,USGS,migrated_nhd,high,REPLACED_PHYSICAL,46RB4;8D924,Channel Line,,,Authoritative 3DHP topology or a forward-directed same-feature HUC crossing provides physical geometry.
WTR-HUC-ROUTE-041000080403,041000080403,041000080404,2,official_3dhp_connector,False,USGS,migrated_nhd,high,REPLACED_AUTHORITATIVE_CONNECTOR,F8C3,Waterbody Connector,,,Authoritative 3DHP topology or a forward-directed same-feature crossing uses a non-watercourse connector class.
WTR-HUC-ROUTE-041000080404,041000080404,041000080405,2,official_3dhp_connector,False,USGS,migrated_nhd,high,REPLACED_AUTHORITATIVE_CONNECTOR,2UCUQ;EB8RK,Waterbody Connector,,,Authoritative 3DHP topology or a forward-directed same-feature crossing uses a non-watercourse connector class.
WTR-HUC-ROUTE-041000080405,041000080405,041000080506,3,project_inference,False,project / USGS WBD tohuc,,low,UNRESOLVED,,,ambiguous_huc_outlet,41000080602.0,"Native 3DHP transitions assigned from 041000080405 lead to 041000080602 rather than WBD target 041000080506, and no forward same-feature crossing confirms the WBD pair. Retain it as an abstract routing relationship pending local outlet review."
WTR-HUC-ROUTE-041000090106,041000090106,041000090207,1,physical_nhdplus_hr_existing,True,USGS,migrated_nhd,high,ALREADY_REDUNDANT,6H6PE;CAAIO,Channel Line;Waterbody Connector,,,Released NHDPlus HR order >=3 topology already contains this HUC transition.
WTR-HUC-ROUTE-041000090201,041000090201,041000090203,1,physical_nhdplus_hr_existing,True,USGS,migrated_nhd,high,ALREADY_REDUNDANT,189WT;41WSH;BC9TZ;H0N7F,Channel Line;Waterbody Connector,,,Released NHDPlus HR order >=3 topology already contains this HUC transition.
WTR-HUC-ROUTE-041000090202,041000090202,041000090203,1,physical_nhdplus_hr_existing,True,USGS,migrated_nhd,high,ALREADY_REDUNDANT,5O17E;7TTA2,Channel Line;Waterbody Connector,,,Released NHDPlus HR order >=3 topology already contains this HUC transition.
WTR-HUC-ROUTE-041000090203,041000090203,041000090206,1,physical_nhdplus_hr_existing,True,USGS,migrated_nhd,high,ALREADY_REDUNDANT,7TTA2;A9CTF;OWWF,Waterbody Connector,,,Released NHDPlus HR order >=3 topology already contains this HUC transition.
WTR-HUC-ROUTE-041000040405,041000040405,041000040408,1,physical_3dhp,True,USGS,migrated_nhd,high,REPLACED_PHYSICAL,AKXK5;BE3JP;E3CSY;FB6RF,Channel Line;Drainageway;Waterbody Connector,,,Authoritative 3DHP topology or a forward-directed same-feature HUC crossing provides physical geometry.
WTR-HUC-ROUTE-041000040406,041000040406,041000040408,1,physical_3dhp,True,USGS,migrated_nhd,high,REPLACED_PHYSICAL,1A3KM;3P7AI;48K8X;85D22;8A82J;9MVU6;A1GJL;BNT0C;C7ZZ;D5BFF,Canal;Channel Line;Drainageway;Waterbody Connector,,,Authoritative 3DHP topology or a forward-directed same-feature HUC crossing provides physical geometry.
WTR-HUC-ROUTE-041000040504,041000040504,041000040602,1,physical_3dhp,True,USGS,migrated_nhd,high,REPLACED_PHYSICAL,3AP0S;93F5E;BNSZZ;BXIRX;CGZGI;G9843,Channel Line;Drainageway;Waterbody Connector,,,Authoritative 3DHP topology or a forward-directed same-feature HUC crossing provides physical geometry.
WTR-HUC-ROUTE-041000040601,041000040601,041000040604,2,official_3dhp_connector,False,USGS,migrated_nhd,high,REPLACED_AUTHORITATIVE_CONNECTOR,1TG4F;AB7OH,Channel Line;Waterbody Connector,,,Authoritative 3DHP topology or a forward-directed same-feature crossing uses a non-watercourse connector class.
WTR-HUC-ROUTE-041000030504,041000030504,041000030505,1,physical_3dhp,True,USGS,migrated_nhd,high,REPLACED_PHYSICAL,5LB4S;BSZ9D,Channel Line;Drainageway,,,Authoritative 3DHP topology or a forward-directed same-feature HUC crossing provides physical geometry.
WTR-HUC-ROUTE-041000071203,041000071203,041000071205,1,physical_3dhp,True,USGS,migrated_nhd,high,REPLACED_PHYSICAL,15801;3ANPV;72FRH;85CDB;8A6TE;8TNHI;A1FX0;B4CK7;BSN88;DYGFM;E3BET;E862B;GXJPD,Channel Line;Drainageway;Waterbody Connector,,,Authoritative 3DHP topology or a forward-directed same-feature HUC crossing provides physical geometry.
WTR-HUC-ROUTE-041000040502,041000040502,041000040504,1,physical_3dhp,True,USGS,migrated_nhd,high,REPLACED_PHYSICAL,1TFIB;1Y9F0;3P7I9;6J00T;7LWSI;APSVU;AUO9W;DTMR8;FPS71,Canal;Channel Line;Drainageway;Waterbody Connector,,,Authoritative 3DHP topology or a forward-directed same-feature HUC crossing provides physical geometry.
WTR-HUC-ROUTE-041000030301,041000030301,041000030304,2,official_3dhp_connector,False,USGS,migrated_nhd,high,REPLACED_AUTHORITATIVE_CONNECTOR,7F86I;DWNUY,Waterbody Connector,,,Authoritative 3DHP topology or a forward-directed same-feature crossing uses a non-watercourse connector class.
WTR-HUC-ROUTE-041000030305,041000030305,041000030306,2,official_3dhp_connector,False,USGS,migrated_nhd,high,REPLACED_AUTHORITATIVE_CONNECTOR,59HLM;83JNB,Channel Line;Waterbody Connector,,,Authoritative 3DHP topology or a forward-directed same-feature crossing uses a non-watercourse connector class.
WTR-HUC-ROUTE-041000030405,041000030405,041000030406,1,physical_3dhp,True,USGS,migrated_nhd,high,REPLACED_PHYSICAL,56R61;5Q665;9WWOG;BSZ85,Channel Line;Drainageway,,,Authoritative 3DHP topology or a forward-directed same-feature HUC crossing provides physical geometry.
WTR-HUC-ROUTE-041000030406,041000030406,041000030503,2,official_3dhp_connector,False,USGS,migrated_nhd,high,REPLACED_AUTHORITATIVE_CONNECTOR,4IK9D;9N77C,Channel Line;Waterbody Connector,,,Authoritative 3DHP topology or a forward-directed same-feature crossing uses a non-watercourse connector class.
WTR-HUC-ROUTE-041000030502,041000030502,041000030503,2,official_3dhp_connector,False,USGS,migrated_nhd,high,REPLACED_AUTHORITATIVE_CONNECTOR,3PJMA;AL8L0,Channel Line;Waterbody Connector,,,Authoritative 3DHP topology or a forward-directed same-feature crossing uses a non-watercourse connector class.
WTR-HUC-ROUTE-041000040302,041000040302,041000040303,2,official_3dhp_connector,False,USGS,migrated_nhd,high,REPLACED_AUTHORITATIVE_CONNECTOR,EPUY1,Waterbody Connector,,,Authoritative 3DHP topology or a forward-directed same-feature crossing uses a non-watercourse connector class.
WTR-HUC-ROUTE-041000030505,041000030505,041000030506,1,physical_3dhp,True,USGS,migrated_nhd,high,REPLACED_PHYSICAL,4NEJO;72S2J;72S4L;AZU0J;BO4FT,Channel Line;Drainageway;Waterbody Connector,,,Authoritative 3DHP topology or a forward-directed same-feature HUC crossing provides physical geometry.
WTR-HUC-ROUTE-041000030506,041000030506,041000030802,2,official_3dhp_connector,False,USGS,migrated_nhd,high,REPLACED_AUTHORITATIVE_CONNECTOR,4X32M;69MD0;6EHE8;7CI3D;B9JMO,Channel Line;Waterbody Connector,,,Authoritative 3DHP topology or a forward-directed same-feature crossing uses a non-watercourse connector class.
WTR-HUC-ROUTE-041000030802,041000030802,041000030803,1,physical_3dhp,True,USGS,migrated_nhd,high,REPLACED_PHYSICAL,4NERR;69MOL;6T27K;8K9L8;9DGJE;CHB8X;FGDLV;GT15G,Channel Line;Drainageway;Waterbody Connector,,,Authoritative 3DHP topology or a forward-directed same-feature HUC crossing provides physical geometry.
WTR-HUC-ROUTE-041000040304,041000040304,041000040305,2,official_3dhp_connector,False,USGS,migrated_nhd,high,REPLACED_AUTHORITATIVE_CONNECTOR,B7EUP;DMX50,Channel Line;Waterbody Connector,,,Authoritative 3DHP topology or a forward-directed same-feature crossing uses a non-watercourse connector class.
WTR-HUC-ROUTE-041000040305,041000040305,041000040408,2,official_3dhp_connector,False,USGS,migrated_nhd,high,REPLACED_AUTHORITATIVE_CONNECTOR,5BA7F;5BATT;6NVIO;FZIPC,Drainageway;Waterbody Connector,,,Authoritative 3DHP topology or a forward-directed same-feature crossing uses a non-watercourse connector class.
WTR-HUC-ROUTE-041000040401,041000040401,041000040408,1,physical_3dhp,True,USGS,migrated_nhd,high,REPLACED_PHYSICAL,1A3M6;3117Y;5BATT;7CKM;E87F4;FKWHD;FKX7N,Channel Line;Drainageway;Waterbody Connector,,,Authoritative 3DHP topology or a forward-directed same-feature HUC crossing provides physical geometry.
WTR-HUC-ROUTE-041000040407,041000040407,041000040408,1,physical_3dhp,True,USGS,migrated_nhd,high,REPLACED_PHYSICAL,43QG0;8A7GE;9WLZM;AB71C;AZJB4;E87E8;H16A,Channel Line;Drainageway;Waterbody Connector,,,Authoritative 3DHP topology or a forward-directed same-feature HUC crossing provides physical geometry.
WTR-HUC-ROUTE-041000040408,041000040408,041000040502,1,physical_3dhp,True,USGS,migrated_nhd,high,REPLACED_PHYSICAL,64GP2;69B8L;9WL60;CVKIO,Canal;Channel Line;Waterbody Connector,,,Authoritative 3DHP topology or a forward-directed same-feature HUC crossing provides physical geometry.
WTR-HUC-ROUTE-041000050201,041000050201,041000050202,1,physical_3dhp,True,USGS,migrated_nhd,high,REPLACED_PHYSICAL,9I7R1;BXQ3V;CCCR4;FPZH6;G9G0R;GQUXA;OX1X,Canal;Channel Line;Waterbody Connector,,,Authoritative 3DHP topology or a forward-directed same-feature HUC crossing provides physical geometry.
WTR-HUC-ROUTE-041000050202,041000050202,041000050205,2,official_3dhp_connector,False,USGS,migrated_nhd,high,REPLACED_AUTHORITATIVE_CONNECTOR,264MI;GQUXA;GVQE3,Waterbody Connector,,,Authoritative 3DHP topology or a forward-directed same-feature crossing uses a non-watercourse connector class.
WTR-HUC-ROUTE-041000071002,041000071002,041000071003,1,physical_3dhp,True,USGS,migrated_nhd,high,REPLACED_PHYSICAL,3NE2L;K2N3,Channel Line,,,Authoritative 3DHP topology or a forward-directed same-feature HUC crossing provides physical geometry.
WTR-HUC-ROUTE-041000050203,041000050203,041000050205,2,official_3dhp_connector,False,USGS,migrated_nhd,high,REPLACED_AUTHORITATIVE_CONNECTOR,18ABZ;2KNX6,Channel Line;Waterbody Connector,,,Authoritative 3DHP topology or a forward-directed same-feature crossing uses a non-watercourse connector class.
WTR-HUC-ROUTE-041000050204,041000050204,041000050205,2,official_3dhp_connector,False,USGS,migrated_nhd,high,REPLACED_AUTHORITATIVE_CONNECTOR,70NGL;9ZN23,Channel Line;Waterbody Connector,,,Authoritative 3DHP topology or a forward-directed same-feature crossing uses a non-watercourse connector class.
WTR-HUC-ROUTE-041000071201,041000071201,041000071204,1,physical_3dhp,True,USGS,migrated_nhd,high,REPLACED_PHYSICAL,1OKCQ;1TESW;4DDZX;4WQTE;72FQH;85CDV;8A6S5;DOPZP,Channel Line;Drainageway,,,Authoritative 3DHP topology or a forward-directed same-feature HUC crossing provides physical geometry.
WTR-HUC-ROUTE-041000071202,041000071202,041000071203,1,physical_3dhp,True,USGS,migrated_nhd,high,REPLACED_PHYSICAL,10E4W;2CRAZ;2CRE2;3ANRR;3P6L4;5ZK1T;699XC;7BUP;8YIP9;APS02;BIXYI;C2E02;CR9QB;DJVKY;EMSRN;FKVQE;GE2H5,Canal;Channel Line;Drainageway,,,Authoritative 3DHP topology or a forward-directed same-feature HUC crossing provides physical geometry.
WTR-HUC-ROUTE-041000071204,041000071204,041000071205,1,physical_3dhp,True,USGS,migrated_nhd,high,REPLACED_PHYSICAL,10E3B;1JQEF;30ZYA;3ANPU;5B9JX;5G4N6;5KZ57;6E544;6NU7G;80HKS;8OSC1;A1FX0;AKW99;APRXV;AZHZA;BSN67;DA629;E3BJ5;EWJGG;GIX8Q;QP77;VJV5,Canal;Channel Line;Drainageway;Waterbody Connector,,,Authoritative 3DHP topology or a forward-directed same-feature HUC crossing provides physical geometry.
WTR-HUC-ROUTE-041000071205,041000071205,041000071206,1,physical_3dhp,True,USGS,migrated_nhd,high,REPLACED_PHYSICAL,7OYEZ;B2JYR;GVQF1,Channel Line,,,Authoritative 3DHP topology or a forward-directed same-feature HUC crossing provides physical geometry.
WTR-HUC-ROUTE-041000030603,041000030603,041000030604,1,physical_3dhp,True,USGS,migrated_nhd,high,REPLACED_PHYSICAL,3UCZB;441JD;64S2X;6T1TT;6XWTR;77NBV;7CINU;G4Q0N,Canal;Channel Line;Drainageway,,,Authoritative 3DHP topology or a forward-directed same-feature HUC crossing provides physical geometry.
WTR-HUC-ROUTE-041000030604,041000030604,041000030707,2,official_3dhp_connector,False,USGS,migrated_nhd,high,REPLACED_AUTHORITATIVE_CONNECTOR,1AEXF;2D3AI,Channel Line;Waterbody Connector,,,Authoritative 3DHP topology or a forward-directed same-feature crossing uses a non-watercourse connector class.
WTR-HUC-ROUTE-041000030702,041000030702,041000030707,2,official_3dhp_connector,False,USGS,migrated_nhd,high,REPLACED_AUTHORITATIVE_CONNECTOR,23EFN;D0R8E,Channel Line;Waterbody Connector,,,Authoritative 3DHP topology or a forward-directed same-feature crossing uses a non-watercourse connector class.
WTR-HUC-ROUTE-041000030804,041000030804,041000030805,2,official_3dhp_connector,False,USGS,migrated_nhd,high,REPLACED_AUTHORITATIVE_CONNECTOR,2HYZ0;98MA9,Waterbody Connector,,,Authoritative 3DHP topology or a forward-directed same-feature crossing uses a non-watercourse connector class.
WTR-HUC-ROUTE-041000030707,041000030707,041000030805,2,official_3dhp_connector,False,USGS,migrated_nhd,high,REPLACED_AUTHORITATIVE_CONNECTOR,2HYZ0;4IKBH;AGDCI;EDETX,Channel Line;Hydro Unenforced Connector;Waterbody Connector,,,Authoritative 3DHP topology or a forward-directed same-feature crossing uses a non-watercourse connector class.
WTR-HUC-ROUTE-041000030803,041000030803,041000030804,2,official_3dhp_connector,False,USGS,migrated_nhd,high,REPLACED_AUTHORITATIVE_CONNECTOR,15JZA;8U0DL;93QHX;AL8VH;DFD17,Drainageway;Surface Connector;Waterbody Connector,,,Authoritative 3DHP topology or a forward-directed same-feature crossing uses a non-watercourse connector class.
WTR-HUC-ROUTE-041000030701,041000030701,041000030702,1,physical_3dhp,True,USGS,migrated_nhd,high,REPLACED_PHYSICAL,2MS6B;4S8OV;69M2D;CM5C0;DAI93,Channel Line;Drainageway,,,Authoritative 3DHP topology or a forward-directed same-feature HUC crossing provides physical geometry.
