record_id,metric,value,units,reference_year,release_year,estimate_period,geographic_unit,geographic_scale,origin_node_id,destination_node_id,source_product,observed_estimated_modeled,source_id,confidence,reality_status,canon_status,notes
MOB-FLOW-39125-39095,commuter_flow,148.0,jobs,2023,2025,2023,39125,county_pair,POP-ZONE-39125,POP-ZONE-39095,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39137-39095,commuter_flow,295.0,jobs,2023,2025,2023,39137,county_pair,POP-ZONE-39137,POP-ZONE-39095,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39143-39095,commuter_flow,2151.0,jobs,2023,2025,2023,39143,county_pair,POP-ZONE-39143,POP-ZONE-39095,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39147-39095,commuter_flow,947.0,jobs,2023,2025,2023,39147,county_pair,POP-ZONE-39147,POP-ZONE-39095,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39161-39095,commuter_flow,232.0,jobs,2023,2025,2023,39161,county_pair,POP-ZONE-39161,POP-ZONE-39095,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39171-39095,commuter_flow,894.0,jobs,2023,2025,2023,39171,county_pair,POP-ZONE-39171,POP-ZONE-39095,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39173-39095,commuter_flow,20012.0,jobs,2023,2025,2023,39173,county_pair,POP-ZONE-39173,POP-ZONE-39095,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39039-39125,commuter_flow,479.0,jobs,2023,2025,2023,39039,county_pair,POP-ZONE-39039,POP-ZONE-39125,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39051-39123,commuter_flow,52.0,jobs,2023,2025,2023,39051,county_pair,POP-ZONE-39051,POP-ZONE-39123,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39063-39123,commuter_flow,127.0,jobs,2023,2025,2023,39063,county_pair,POP-ZONE-39063,POP-ZONE-39123,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39069-39125,commuter_flow,70.0,jobs,2023,2025,2023,39069,county_pair,POP-ZONE-39069,POP-ZONE-39125,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39095-39123,commuter_flow,875.0,jobs,2023,2025,2023,39095,county_pair,POP-ZONE-39095,POP-ZONE-39123,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39095-39125,commuter_flow,58.0,jobs,2023,2025,2023,39095,county_pair,POP-ZONE-39095,POP-ZONE-39125,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39137-39125,commuter_flow,210.0,jobs,2023,2025,2023,39137,county_pair,POP-ZONE-39137,POP-ZONE-39125,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39143-39123,commuter_flow,1529.0,jobs,2023,2025,2023,39143,county_pair,POP-ZONE-39143,POP-ZONE-39123,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39147-39123,commuter_flow,186.0,jobs,2023,2025,2023,39147,county_pair,POP-ZONE-39147,POP-ZONE-39123,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39161-39125,commuter_flow,379.0,jobs,2023,2025,2023,39161,county_pair,POP-ZONE-39161,POP-ZONE-39125,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39171-39125,commuter_flow,95.0,jobs,2023,2025,2023,39171,county_pair,POP-ZONE-39171,POP-ZONE-39125,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39173-39123,commuter_flow,711.0,jobs,2023,2025,2023,39173,county_pair,POP-ZONE-39173,POP-ZONE-39123,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39039-39137,commuter_flow,251.0,jobs,2023,2025,2023,39039,county_pair,POP-ZONE-39039,POP-ZONE-39137,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39039-39143,commuter_flow,49.0,jobs,2023,2025,2023,39039,county_pair,POP-ZONE-39039,POP-ZONE-39143,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39039-39147,commuter_flow,48.0,jobs,2023,2025,2023,39039,county_pair,POP-ZONE-39039,POP-ZONE-39147,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39051-39137,commuter_flow,27.0,jobs,2023,2025,2023,39051,county_pair,POP-ZONE-39051,POP-ZONE-39137,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39051-39143,commuter_flow,90.0,jobs,2023,2025,2023,39051,county_pair,POP-ZONE-39051,POP-ZONE-39143,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39051-39147,commuter_flow,36.0,jobs,2023,2025,2023,39051,county_pair,POP-ZONE-39051,POP-ZONE-39147,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39063-39137,commuter_flow,581.0,jobs,2023,2025,2023,39063,county_pair,POP-ZONE-39063,POP-ZONE-39137,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39063-39143,commuter_flow,607.0,jobs,2023,2025,2023,39063,county_pair,POP-ZONE-39063,POP-ZONE-39143,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39063-39147,commuter_flow,1224.0,jobs,2023,2025,2023,39063,county_pair,POP-ZONE-39063,POP-ZONE-39147,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39069-39137,commuter_flow,270.0,jobs,2023,2025,2023,39069,county_pair,POP-ZONE-39069,POP-ZONE-39137,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39069-39143,commuter_flow,35.0,jobs,2023,2025,2023,39069,county_pair,POP-ZONE-39069,POP-ZONE-39143,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39095-39137,commuter_flow,197.0,jobs,2023,2025,2023,39095,county_pair,POP-ZONE-39095,POP-ZONE-39137,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39095-39143,commuter_flow,927.0,jobs,2023,2025,2023,39095,county_pair,POP-ZONE-39095,POP-ZONE-39143,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39095-39147,commuter_flow,408.0,jobs,2023,2025,2023,39095,county_pair,POP-ZONE-39095,POP-ZONE-39147,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39123-39137,commuter_flow,35.0,jobs,2023,2025,2023,39123,county_pair,POP-ZONE-39123,POP-ZONE-39137,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39123-39143,commuter_flow,1344.0,jobs,2023,2025,2023,39123,county_pair,POP-ZONE-39123,POP-ZONE-39143,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39123-39147,commuter_flow,224.0,jobs,2023,2025,2023,39123,county_pair,POP-ZONE-39123,POP-ZONE-39147,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39125-39137,commuter_flow,278.0,jobs,2023,2025,2023,39125,county_pair,POP-ZONE-39125,POP-ZONE-39137,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39125-39143,commuter_flow,40.0,jobs,2023,2025,2023,39125,county_pair,POP-ZONE-39125,POP-ZONE-39143,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39137-39143,commuter_flow,69.0,jobs,2023,2025,2023,39137,county_pair,POP-ZONE-39137,POP-ZONE-39143,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39137-39147,commuter_flow,44.0,jobs,2023,2025,2023,39137,county_pair,POP-ZONE-39137,POP-ZONE-39147,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39143-39137,commuter_flow,35.0,jobs,2023,2025,2023,39143,county_pair,POP-ZONE-39143,POP-ZONE-39137,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39143-39147,commuter_flow,1415.0,jobs,2023,2025,2023,39143,county_pair,POP-ZONE-39143,POP-ZONE-39147,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39147-39137,commuter_flow,156.0,jobs,2023,2025,2023,39147,county_pair,POP-ZONE-39147,POP-ZONE-39137,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39147-39143,commuter_flow,2266.0,jobs,2023,2025,2023,39147,county_pair,POP-ZONE-39147,POP-ZONE-39143,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39161-39137,commuter_flow,519.0,jobs,2023,2025,2023,39161,county_pair,POP-ZONE-39161,POP-ZONE-39137,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39161-39143,commuter_flow,58.0,jobs,2023,2025,2023,39161,county_pair,POP-ZONE-39161,POP-ZONE-39143,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39161-39147,commuter_flow,30.0,jobs,2023,2025,2023,39161,county_pair,POP-ZONE-39161,POP-ZONE-39147,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39171-39137,commuter_flow,49.0,jobs,2023,2025,2023,39171,county_pair,POP-ZONE-39171,POP-ZONE-39137,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39171-39143,commuter_flow,44.0,jobs,2023,2025,2023,39171,county_pair,POP-ZONE-39171,POP-ZONE-39143,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39171-39147,commuter_flow,38.0,jobs,2023,2025,2023,39171,county_pair,POP-ZONE-39171,POP-ZONE-39147,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39173-39137,commuter_flow,192.0,jobs,2023,2025,2023,39173,county_pair,POP-ZONE-39173,POP-ZONE-39137,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39173-39143,commuter_flow,1092.0,jobs,2023,2025,2023,39173,county_pair,POP-ZONE-39173,POP-ZONE-39143,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39173-39147,commuter_flow,768.0,jobs,2023,2025,2023,39173,county_pair,POP-ZONE-39173,POP-ZONE-39147,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39039-39161,commuter_flow,101.0,jobs,2023,2025,2023,39039,county_pair,POP-ZONE-39039,POP-ZONE-39161,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39063-39161,commuter_flow,77.0,jobs,2023,2025,2023,39063,county_pair,POP-ZONE-39063,POP-ZONE-39161,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39069-39161,commuter_flow,52.0,jobs,2023,2025,2023,39069,county_pair,POP-ZONE-39069,POP-ZONE-39161,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39095-39161,commuter_flow,129.0,jobs,2023,2025,2023,39095,county_pair,POP-ZONE-39095,POP-ZONE-39161,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39125-39161,commuter_flow,709.0,jobs,2023,2025,2023,39125,county_pair,POP-ZONE-39125,POP-ZONE-39161,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39137-39161,commuter_flow,562.0,jobs,2023,2025,2023,39137,county_pair,POP-ZONE-39137,POP-ZONE-39161,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39147-39161,commuter_flow,53.0,jobs,2023,2025,2023,39147,county_pair,POP-ZONE-39147,POP-ZONE-39161,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39171-39161,commuter_flow,89.0,jobs,2023,2025,2023,39171,county_pair,POP-ZONE-39171,POP-ZONE-39161,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39173-39161,commuter_flow,43.0,jobs,2023,2025,2023,39173,county_pair,POP-ZONE-39173,POP-ZONE-39161,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39039-39171,commuter_flow,1786.0,jobs,2023,2025,2023,39039,county_pair,POP-ZONE-39039,POP-ZONE-39171,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39039-39173,commuter_flow,392.0,jobs,2023,2025,2023,39039,county_pair,POP-ZONE-39039,POP-ZONE-39173,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39051-39171,commuter_flow,663.0,jobs,2023,2025,2023,39051,county_pair,POP-ZONE-39051,POP-ZONE-39171,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39051-39173,commuter_flow,1241.0,jobs,2023,2025,2023,39051,county_pair,POP-ZONE-39051,POP-ZONE-39173,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39063-39171,commuter_flow,29.0,jobs,2023,2025,2023,39063,county_pair,POP-ZONE-39063,POP-ZONE-39171,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39063-39173,commuter_flow,2136.0,jobs,2023,2025,2023,39063,county_pair,POP-ZONE-39063,POP-ZONE-39173,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39069-39171,commuter_flow,431.0,jobs,2023,2025,2023,39069,county_pair,POP-ZONE-39069,POP-ZONE-39171,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39069-39173,commuter_flow,822.0,jobs,2023,2025,2023,39069,county_pair,POP-ZONE-39069,POP-ZONE-39173,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39095-39171,commuter_flow,780.0,jobs,2023,2025,2023,39095,county_pair,POP-ZONE-39095,POP-ZONE-39171,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39095-39173,commuter_flow,25171.0,jobs,2023,2025,2023,39095,county_pair,POP-ZONE-39095,POP-ZONE-39173,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39123-39173,commuter_flow,1706.0,jobs,2023,2025,2023,39123,county_pair,POP-ZONE-39123,POP-ZONE-39173,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39125-39171,commuter_flow,213.0,jobs,2023,2025,2023,39125,county_pair,POP-ZONE-39125,POP-ZONE-39171,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39125-39173,commuter_flow,71.0,jobs,2023,2025,2023,39125,county_pair,POP-ZONE-39125,POP-ZONE-39173,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39137-39171,commuter_flow,91.0,jobs,2023,2025,2023,39137,county_pair,POP-ZONE-39137,POP-ZONE-39171,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39137-39173,commuter_flow,170.0,jobs,2023,2025,2023,39137,county_pair,POP-ZONE-39137,POP-ZONE-39173,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39143-39171,commuter_flow,35.0,jobs,2023,2025,2023,39143,county_pair,POP-ZONE-39143,POP-ZONE-39171,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39143-39173,commuter_flow,1877.0,jobs,2023,2025,2023,39143,county_pair,POP-ZONE-39143,POP-ZONE-39173,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39147-39171,commuter_flow,31.0,jobs,2023,2025,2023,39147,county_pair,POP-ZONE-39147,POP-ZONE-39171,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39147-39173,commuter_flow,1252.0,jobs,2023,2025,2023,39147,county_pair,POP-ZONE-39147,POP-ZONE-39173,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39161-39171,commuter_flow,96.0,jobs,2023,2025,2023,39161,county_pair,POP-ZONE-39161,POP-ZONE-39171,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39161-39173,commuter_flow,122.0,jobs,2023,2025,2023,39161,county_pair,POP-ZONE-39161,POP-ZONE-39173,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39171-39173,commuter_flow,325.0,jobs,2023,2025,2023,39171,county_pair,POP-ZONE-39171,POP-ZONE-39173,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-39173-39171,commuter_flow,102.0,jobs,2023,2025,2023,39173,county_pair,POP-ZONE-39173,POP-ZONE-39171,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_oh_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-26115-26091,commuter_flow,920.0,jobs,2021,2025,2021,26115,county_pair,POP-ZONE-26115,POP-ZONE-26091,LODES 8.4 OD county aggregation 2021,modeled,s11b_lodes_mi_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-26091-26115,commuter_flow,1231.0,jobs,2021,2025,2021,26091,county_pair,POP-ZONE-26091,POP-ZONE-26115,LODES 8.4 OD county aggregation 2021,modeled,s11b_lodes_mi_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-18033-18003,commuter_flow,5922.0,jobs,2023,2025,2023,18033,county_pair,POP-ZONE-18033,POP-ZONE-18003,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_in_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-18151-18003,commuter_flow,2172.0,jobs,2023,2025,2023,18151,county_pair,POP-ZONE-18151,POP-ZONE-18003,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_in_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-18003-18033,commuter_flow,4751.0,jobs,2023,2025,2023,18003,county_pair,POP-ZONE-18003,POP-ZONE-18033,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_in_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-18151-18033,commuter_flow,1624.0,jobs,2023,2025,2023,18151,county_pair,POP-ZONE-18151,POP-ZONE-18033,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_in_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-18003-18151,commuter_flow,1015.0,jobs,2023,2025,2023,18003,county_pair,POP-ZONE-18003,POP-ZONE-18151,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_in_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
MOB-FLOW-18033-18151,commuter_flow,1202.0,jobs,2023,2025,2023,18033,county_pair,POP-ZONE-18033,POP-ZONE-18151,LODES 8.4 OD county aggregation 2023,modeled,s11b_lodes_in_od,high,real,verified,Aggregated residence-to-workplace interface; no individual path or employer inference.
